,n,m,k_avg,edge_length_total,edge_length_avg,streets_per_node_avg,streets_per_node_counts,streets_per_node_proportions,intersection_count,street_length_total,street_segment_count,street_length_avg,circuity_avg,self_loop_proportion
0,14720,39831,5.411820652173913,3466733.0969999866,87.03605475634522,2.885665760869565,0,0.0,12490,1893040.615,21214,89.23543956820967,1.0451239105407955,0.0004242481380220609
1,14720,39831,5.411820652173913,3466733.0969999866,87.03605475634522,2.885665760869565,2230,0.1514945652173913,12490,1893040.615,21214,89.23543956820967,1.0451239105407955,0.0004242481380220609
2,14720,39831,5.411820652173913,3466733.0969999866,87.03605475634522,2.885665760869565,32,0.002173913043478261,12490,1893040.615,21214,89.23543956820967,1.0451239105407955,0.0004242481380220609
3,14720,39831,5.411820652173913,3466733.0969999866,87.03605475634522,2.885665760869565,9672,0.6570652173913043,12490,1893040.615,21214,89.23543956820967,1.0451239105407955,0.0004242481380220609
4,14720,39831,5.411820652173913,3466733.0969999866,87.03605475634522,2.885665760869565,2763,0.18770380434782608,12490,1893040.615,21214,89.23543956820967,1.0451239105407955,0.0004242481380220609
5,14720,39831,5.411820652173913,3466733.0969999866,87.03605475634522,2.885665760869565,23,0.0015625,12490,1893040.615,21214,89.23543956820967,1.0451239105407955,0.0004242481380220609
