Group,Location,Country,Year,"GDP, real, US$ - Total",Employment - Total,Total population,GDP per capita,growth,growth_pct
Benchmark,Valencia (Venezuela),Venezuela,2001,8802.508,614.3079,1452.393,6060.692939170046,NA,NA
Benchmark,Valencia (Venezuela),Venezuela,2002,8025.024,625.5814,1490.138,5385.423363473718,-675.2695756963276,-0.1114178828186599
Benchmark,Valencia (Venezuela),Venezuela,2003,7843.931,644.8587,1528.022,5133.388786287109,-252.03457718660957,-0.04679939907714918
Benchmark,Valencia (Venezuela),Venezuela,2004,9771.476,693.2081,1563.808,6248.513884057378,1115.1250977702693,0.21722981527312293
Benchmark,Valencia (Venezuela),Venezuela,2005,11263.76,717.3754,1601.867,7031.644949299785,783.1310652424072,0.12533077140798363
Benchmark,Valencia (Venezuela),Venezuela,2006,11760.61,731.4919,1633.193,7200.992166878012,169.34721757822626,0.024083584822508698
Benchmark,Valencia (Venezuela),Venezuela,2007,12827.1,753.6588,1656.56,7743.214854879992,542.2226880019807,0.07529833048506998
Benchmark,Valencia (Venezuela),Venezuela,2008,13485.81,757.8073,1679.416,8030.05925869469,286.8444038146972,0.03704461379292863
Benchmark,Valencia (Venezuela),Venezuela,2009,13336.91,788.9448,1701.554,7838.076252649049,-191.98300604564065,-0.023908043497657582
Benchmark,Valencia (Venezuela),Venezuela,2010,13634.63,807.6943,1722.92,7913.675620458292,75.59936780924272,0.009645143192335271
Benchmark,Valencia (Venezuela),Venezuela,2011,13806.03,834.9229,1744.921,7912.123242255667,-1.5523782026248227,-1.961639921924071e-4
Benchmark,Valencia (Venezuela),Venezuela,2012,14309.92,825.1413,1767.961,8094.0246985086205,181.90145625295372,0.02299022028391654
Benchmark,Valencia (Venezuela),Venezuela,2013,14027.96,867.0946,1793.211,7822.8161660841915,-271.208532424429,-0.03350725288426672
Benchmark,Valencia (Venezuela),Venezuela,2014,13360.28,874.3774,1801.389,7416.65459265045,-406.161573433742,-0.0519201224738803
Benchmark,Valencia (Venezuela),Venezuela,2015,12641.95,913.048,1799.696,7024.491914189952,-392.1626784604978,-0.05287595283850919
Benchmark,Valencia (Venezuela),Venezuela,2016,10340.57,896.8738,1774.154,5828.451194202983,-1196.0407199869687,-0.1702672214015771
Benchmark,Valencia (Venezuela),Venezuela,2017,8729.165,860.0639,1731.007,5042.824783493076,-785.6264107099068,-0.13479162551644872
Benchmark,Valencia (Venezuela),Venezuela,2018,7024.458,855.4343,1683.152,4173.394916204835,-869.4298672882414,-0.17240929530888888
Benchmark,Valencia (Venezuela),Venezuela,2019,4738.202,844.3658,1647.924,2875.2551695345173,-1298.1397466703174,-0.3110512598819209
Benchmark,Valencia (Venezuela),Venezuela,2020,3131.544,824.5378,1637.067,1912.8991055344711,-962.3560640000462,-0.33470283757661917
Benchmark,Valencia (Venezuela),Venezuela,2021,3149.307,828.3521,1655.052,1902.8447444551591,-10.054361079312002,-0.005256085409953065
