,0
6424,283.5
6425,103.6
6426,201.0
6427,98.4
6428,277.5
6429,111.1
6430,283.9
6431,18.3
6432,11.5
6433,103.1
6434,280.2
6435,11.0
6436,193.7
6437,276.4
6438,74.9
6439,92.9
6440,275.4
6441,191.0
6442,11.0
6443,191.4
6444,17.2
6445,96.1
6446,274.7
6447,93.8
6448,274.0
6449,195.0
6450,12.7
6451,94.7
6452,281.6
6453,11.1
6454,273.2
6455,193.6
6456,12.4
6457,192.1
6458,94.6
6459,273.3
6460,215.8
6461,307.0
6462,32.9
6463,125.5
6464,197.2
6465,100.5
6466,280.5
6467,6.2
6468,200.3
6469,95.7
6470,281.7
6471,11.0
6472,191.0
6473,279.8
6474,188.6
6475,15.4
6476,277.0
6477,12.0
6478,191.0
6479,94.1
6480,281.1
6481,100.5
6482,12.8
6483,192.1
6484,274.4
6485,94.4
6486,94.3
6487,18.2
6488,195.2
6489,94.2
6490,271.8
6491,12.9
6492,192.1
6493,190.5
6494,11.0
6495,279.9
6496,96.3
6497,7.3
6498,197.5
6499,108.5
6500,279.5
6501,192.4
6502,13.7
6503,93.2
6504,273.8
6505,5.1
6506,193.7
6507,110.0
6508,95.0
6509,281.0
6510,191.0
6511,192.9
6512,94.2
6513,270.4
6514,11.1
6515,13.7
6516,189.3
6517,273.2
6518,192.2
6519,11.4
6520,93.3
6521,12.1
6522,191.0
6523,95.4
6524,274.0
6525,103.8
6526,15.5
6527,187.3
6528,104.3
6529,286.2
6530,101.6
6531,277.4
6532,188.0
6533,17.5
6534,194.1
6535,285.7
6536,101.3
6537,199.4
6538,94.8
6539,278.4
6540,103.7
6541,283.8
6542,15.6
6543,195.5
6544,295.6
6545,123.8
6546,215.6
6547,35.3
6548,195.2
6549,12.4
6550,97.9
6551,274.4
6552,94.0
6553,191.0
6554,13.1
6555,14.7
6556,101.0
6557,205.8
6558,101.4
6559,194.4
6560,280.4
6561,12.4
6562,193.5
6563,16.2
6564,274.6
6565,35.2
6566,125.8
6567,306.3
6568,274.6
6569,96.3
6570,187.4
6571,9.0
6572,99.4
6573,273.3
6574,192.2
6575,8.6
6576,96.4
6577,272.9
6578,93.0
6579,183.3
6580,11.9
6581,190.9
6582,95.5
6583,274.2
6584,97.4
6585,277.6
6586,191.0
6587,11.0
6588,195.4
6589,13.9
6590,99.8
6591,197.2
6592,13.5
6593,99.5
6594,11.0
6595,192.6
6596,97.6
6597,193.3
6598,281.7
6599,93.9
6600,12.4
6601,17.2
6602,195.6
6603,100.4
6604,290.0
6605,94.5
6606,275.0
6607,194.1
6608,12.1
6609,106.2
6610,277.2
6611,13.7
6612,13.3
6613,106.0
6614,254.9
6615,9.8
6616,93.3
6617,272.7
6618,186.0
6619,12.3
6620,198.9
6621,300.0
6622,94.1
6623,273.3
6624,192.2
6625,14.4
6626,195.8
6627,284.3
6628,13.0
6629,190.8
6630,274.0
6631,96.4
6632,190.7
6633,10.8
6634,101.7
6635,274.9
6636,91.1
6637,185.1
6638,306.0
6639,201.3
6640,97.5
6641,276.8
6642,11.9
6643,103.9
6644,279.4
6645,211.7
6646,107.0
6647,350.7
6648,195.5
6649,106.2
6650,349.3
6651,95.6
6652,201.4
6653,96.6
6654,307.6
6655,94.0
6656,117.0
6657,109.9
6658,295.5
6659,238.4
6660,313.7
6661,58.4
6662,232.2
6663,199.8
6664,314.8
6665,50.5
6666,31.6
6667,209.3
6668,115.5
6669,300.1
6670,110.7
6671,288.8
6672,23.3
6673,203.3
6674,115.8
6675,294.4
6676,21.1
6677,92.0
6678,20.1
6679,112.4
6680,290.7
6681,21.4
6682,201.9
6683,96.3
6684,21.9
6685,114.4
6686,292.4
6687,22.1
6688,202.1
6689,200.7
6690,20.7
6691,116.2
6692,201.1
6693,20.7
6694,120.1
6695,284.3
6696,201.4
6697,284.3
6698,202.1
6699,108.8
6700,205.4
6701,23.8
6702,284.1
6703,200.7
6704,104.4
6705,94.4
6706,22.1
6707,296.2
6708,241.7
6709,150.1
6710,7.0
6711,60.8
6712,330.1
6713,330.7
6714,61.7
6715,60.8
6716,329.7
6717,149.7
6718,241.1
6719,150.2
6720,14.0
6721,261.9
6722,351.8
6723,11.0
6724,151.2
6725,59.8
6726,266.3
6727,324.1
6728,272.0
6729,2.0
6730,181.6
6731,262.3
6732,80.0
6733,171.8
6734,349.5
6735,212.3
6736,260.9
6737,101.4
6738,283.2
6739,199.3
6740,120.7
6741,39.3
6742,221.3
6743,29.4
6744,115.5
6745,299.0
6746,173.2
6747,293.5
6748,105.5
6749,96.9
6750,280.2
6751,185.4
6752,14.6
6753,190.3
6754,7.3
6755,19.3
6756,330.3
6757,283.7
6758,104.6
6759,301.4
6760,28.2
6761,209.4
6762,80.4
6763,329.2
6764,149.7
6765,329.5
6766,79.3
6767,149.3
6768,21.5
6769,290.7
6770,192.4
6771,28.6
6772,70.4
6773,276.6
6774,270.3
6775,103.2
6776,285.7
6777,187.3
6778,121.4
6779,298.4
6780,34.8
6781,149.7
6782,329.3
6783,78.7
6784,1.8
6785,290.9
6786,11.5
6787,81.5
6788,4.3
6789,101.3
6790,203.3
6791,296.0
6792,45.7
6793,80.4
6794,329.7
6795,148.2
6796,150.3
6797,328.2
6798,59.2
6799,260.6
6800,169.9
6801,289.7
6802,23.3
6803,261.5
6804,169.7
6805,285.5
6806,73.1
6807,114.6
6808,3.6
6809,272.2
6810,92.2
6811,279.9
6812,190.0
6813,78.4
6814,330.2
6815,149.5
6816,81.8
6817,258.4
6818,118.6
6819,80.6
6820,260.4
6821,11.5
6822,351.1
6823,169.2
6824,259.3
6825,260.0
6826,332.5
6827,191.0
6828,81.7
6829,201.5
6830,116.0
6831,351.5
6832,171.1
6833,261.8
6834,81.1
6835,149.3
6836,239.8
6837,59.8
6838,5.0
6839,80.7
6840,232.7
6841,11.2
6842,349.2
6843,258.7
6844,80.4
6845,168.7
6846,34.4
6847,214.8
6848,81.9
6849,260.7
6850,351.7
6851,136.9
6852,242.4
6853,15.8
6854,125.6
6855,291.5
6856,82.3
6857,171.7
6858,191.2
6859,183.6
6860,119.0
6861,303.2
6862,329.8
6863,149.2
6864,80.0
6865,349.5
6866,80.0
6867,260.4
6868,111.5
6869,281.3
6870,15.6
6871,169.5
6872,59.5
6873,329.8
6874,152.5
6875,12.4
6876,169.3
6877,260.3
6878,79.6
6879,2.8
6880,88.6
6881,183.5
6882,10.3
6883,81.6
6884,349.3
6885,169.5
6886,195.6
6887,15.2
6888,105.4
6889,260.5
6890,80.4
6891,11.2
6892,184.3
6893,268.6
6894,10.0
6895,96.6
6896,342.1
6897,327.8
6898,242.3
6899,63.1
6900,139.8
6901,210.0
6902,87.9
6903,343.2
6904,241.5
6905,61.5
6906,82.0
6907,325.6
6908,219.7
6909,304.5
6910,30.5
6911,234.1
6912,304.9
6913,120.8
6914,201.1
6915,120.6
6916,340.4
6917,236.2
6918,82.0
6919,149.0
6920,241.5
6921,61.5
6922,229.1
6923,301.5
6924,121.8
6925,343.3
6926,77.5
6927,163.2
6928,30.0
6929,343.5
6930,341.3
6931,65.3
6932,54.2
6933,163.2
6934,343.2
6935,326.9
6936,49.3
6937,152.8
6938,301.5
6939,121.5
6940,21.1
6941,236.8
6942,56.2
6943,300.0
6944,49.1
6945,234.2
6946,139.4
6947,318.9
6948,206.2
6949,304.6
6950,155.0
6951,323.8
6952,56.8
6953,241.5
6954,243.1
6955,63.1
6956,145.6
6957,81.6
6958,15.4
6959,54.1
6960,155.8
6961,335.0
6962,90.4
6963,211.1
6964,3.9
6965,176.9
6966,359.2
6967,45.2
6968,241.1
6969,330.2
6970,187.0
6971,61.1
6972,125.6
6973,189.8
6974,297.2
6975,17.3
6976,17.3
6977,4.0
6978,215.6
6979,328.9
6980,147.1
6981,38.7
6982,184.0
6983,313.1
6984,230.4
6985,319.5
6986,139.5
6987,45.8
6988,224.0
6989,138.6
6990,319.9
6991,139.0
6992,191.9
6993,255.1
6994,170.1
6995,30.6
6996,345.1
6997,159.7
6998,72.3
6999,250.6
7000,69.0
7001,161.9
7002,250.6
7003,343.2
7004,93.2
7005,182.8
7006,273.2
7007,2.7
7008,252.8
7009,252.8
7010,75.7
7011,337.9
7012,29.0
7013,318.0
7014,141.7
7015,108.7
7016,344.6
7017,261.3
7018,54.8
7019,39.5
7020,90.8
7021,263.1
7022,70.4
7023,87.2
7024,33.6
7025,234.8
7026,213.1
7027,314.1
7028,235.5
7029,181.1
7030,61.7
7031,96.1
7032,2.2
7033,241.7
7034,336.5
7035,179.7
7036,232.2
7037,52.1
7038,343.1
7039,162.1
7040,357.6
7041,284.2
7042,198.5
7043,100.6
7044,276.6
7045,53.0
7046,234.2
7047,327.0
7048,21.0
7049,23.5
7050,19.6
7051,106.6
7052,16.1
7053,201.6
7054,199.7
7055,196.5
7056,106.0
7057,184.3
7058,292.1
7059,117.8
7060,1.7
7061,84.7
7062,227.2
7063,74.4
7064,167.0
7065,86.6
7066,169.8
7067,10.0
7068,100.0
7069,195.0
7070,91.9
7071,5.1
7072,180.6
7073,272.6
7074,291.9
7075,6.2
7076,186.0
7077,92.6
7078,264.7
7079,103.9
7080,34.1
7081,183.4
7082,93.5
7083,273.4
7084,109.6
7085,16.1
7086,162.2
7087,288.2
7088,207.4
7089,115.3
7090,199.6
7091,290.7
7092,198.6
7093,295.4
7094,277.6
7095,199.6
7096,108.2
7097,289.6
7098,6.3
7099,189.9
7100,283.9
7101,171.0
7102,295.3
7103,182.3
7104,115.4
7105,277.1
7106,97.6
7107,2.3
7108,186.3
7109,97.1
7110,10.3
7111,196.1
7112,103.9
7113,342.2
7114,9.9
7115,110.7
7116,253.7
7117,174.9
7118,226.7
7119,22.5
7120,328.3
7121,272.8
7122,52.2
7123,177.6
7124,99.5
7125,57.1
7126,321.3
7127,149.8
7128,123.7
7129,53.8
7130,237.1
7131,21.1
7132,115.8
7133,309.4
7134,209.5
7135,242.2
7136,154.7
7137,334.7
7138,76.8
7139,149.0
7140,149.0
7141,329.7
7142,238.7
7143,61.2
7144,329.9
7145,11.1
7146,192.0
7147,277.1
7148,260.1
7149,331.1
7150,151.3
7151,35.1
7152,331.5
7153,113.9
7154,204.3
7155,57.9
7156,153.4
7157,336.7
7158,39.0
7159,137.9
7160,317.9
7161,149.2
7162,328.7
7163,39.9
7164,46.4
7165,227.8
7166,325.0
7167,305.3
7168,41.0
7169,221.0
7170,85.6
7171,322.4
7172,234.7
7173,147.7
7174,50.1
7175,154.8
7176,330.6
7177,76.8
7178,330.8
7179,65.9
7180,134.9
7181,249.6
7182,52.9
7183,267.5
7184,141.2
7185,243.6
7186,333.2
7187,237.9
7188,167.7
7189,339.8
7190,135.4
7191,315.5
7192,225.5
7193,236.8
7194,58.7
7195,318.8
7196,179.0
7197,79.0
7198,263.6
7199,203.0
7200,20.8
7201,98.8
7202,281.5
7203,57.7
7204,148.2
7205,330.6
7206,332.0
7207,152.8
7208,245.7
7209,250.6
7210,150.6
7211,334.3
7212,72.3
7213,234.9
7214,62.7
7215,348.3
7216,239.9
7217,64.4
7218,315.5
7219,226.4
7220,135.5
7221,45.7
7222,298.7
7223,42.0
7224,129.8
7225,80.9
7226,135.2
7227,315.5
7228,5.0
7229,264.0
7230,141.8
7231,142.4
7232,51.2
7233,236.8
7234,126.0
7235,63.2
7236,242.5
7237,154.7
7238,334.7
7239,243.1
7240,143.2
7241,54.7
7242,226.2
7243,135.4
7244,315.4
7245,146.1
7246,54.7
7247,226.6
7248,141.6
7249,321.0
7250,146.2
7251,39.0
7252,219.0
7253,65.5
7254,244.5
7255,319.5
7256,57.8
7257,148.2
7258,328.2
7259,246.8
7260,332.8
7261,146.9
7262,241.2
7263,63.7
7264,153.4
7265,332.4
7266,332.8
7267,152.8
7268,245.0
7269,331.2
7270,151.4
7271,219.7
7272,217.5
7273,132.8
7274,310.3
7275,22.2
7276,202.9
7277,284.6
7278,101.5
7279,153.4
7280,333.4
7281,61.5
7282,240.4
7283,259.5
7284,160.4
7285,335.9
7286,237.7
7287,332.6
7288,148.5
7289,182.7
7290,359.0
7291,105.7
7292,149.3
7293,326.7
7294,49.0
7295,229.8
7296,334.4
7297,66.4
7298,245.9
7299,140.0
7300,31.7
7301,210.1
7302,127.7
7303,308.7
7304,243.6
7305,225.2
7306,47.6
7307,142.6
7308,283.6
7309,79.2
7310,261.6
7311,155.2
7312,336.4
7313,41.0
7314,212.5
7315,304.0
7316,80.1
7317,160.0
7318,341.3
7319,237.8
7320,332.9
7321,151.8
7322,328.2
7323,128.7
7324,244.1
7325,358.8
7326,103.6
7327,259.0
7328,23.1
7329,199.1
7330,11.2
7331,63.1
7332,156.8
7333,241.3
7334,310.0
7335,230.3
7336,47.2
7337,147.3
7338,332.0
7339,17.9
7340,315.8
7341,233.1
7342,140.3
7343,137.9
7344,309.8
7345,265.6
7346,126.8
7347,37.8
7348,223.7
7349,243.4
7350,141.8
7351,327.3
7352,152.5
7353,46.3
7354,191.2
7355,217.8
7356,311.0
7357,127.4
7358,36.4
7359,156.1
7360,252.3
7361,336.1
7362,241.0
7363,149.6
7364,332.3
7365,242.7
7366,57.8
7367,39.5
7368,303.7
7369,124.0
7370,227.5
7371,331.8
7372,151.5
7373,153.6
7374,337.6
7375,243.7
7376,80.2
7377,261.0
7378,162.5
7379,336.1
7380,56.4
7381,231.2
7382,260.9
7383,144.6
7384,322.9
7385,125.1
7386,316.1
7387,32.3
7388,211.7
7389,126.8
7390,305.1
7391,32.3
7392,219.8
7393,221.7
7394,54.9
7395,304.3
7396,56.4
7397,156.7
7398,327.4
7399,46.7
7400,225.0
7401,328.6
7402,149.6
7403,329.2
7404,227.8
7405,38.1
7406,325.3
7407,237.9
7408,159.8
7409,237.8
7410,328.5
7411,151.4
7412,289.2
7413,81.6
7414,317.6
7415,156.1
7416,336.1
7417,256.8
7418,130.6
7419,218.1
7420,38.1
7421,151.4
7422,334.4
7423,60.4
7424,243.1
7425,142.4
7426,322.4
7427,59.8
7428,241.0
7429,331.5
7430,147.8
7431,202.8
7432,126.3
7433,306.0
7434,331.1
7435,151.1
7436,254.0
7437,149.6
7438,324.7
7439,57.0
7440,230.1
7441,333.2
7442,59.8
7443,239.8
7444,189.8
7445,288.2
7446,13.4
7447,57.3
7448,237.7
7449,143.4
7450,153.4
7451,328.9
7452,60.6
7453,236.6
7454,129.1
7455,218.1
7456,38.1
7457,263.1
7458,337.4
7459,69.6
7460,80.9
7461,169.2
7462,349.5
7463,37.8
7464,305.8
7465,123.7
7466,74.9
7467,156.1
7468,340.4
7469,157.6
7470,81.0
7471,255.5
7472,5.9
7473,152.3
7474,261.8
7475,52.4
7476,141.6
7477,321.6
7478,229.1
7479,152.3
7480,332.3
7481,52.4
7482,32.5
7483,301.8
7484,112.3
7485,62.5
7486,241.5
7487,153.7
7488,333.4
7489,234.7
7490,346.6
7491,173.2
7492,37.5
7493,217.5
7494,308.5
7495,75.5
7496,254.9
7497,157.4
7498,265.3
7499,81.8
7500,168.3
7501,333.4
7502,60.5
7503,242.4
7504,153.4
7505,260.1
7506,80.1
7507,349.2
7508,236.1
7509,346.3
7510,166.6
7511,24.1
7512,197.9
7513,126.1
7514,321.8
7515,65.4
7516,156.1
7517,336.1
7518,190.7
7519,286.8
7520,11.9
7521,96.9
7522,131.0
7523,218.1
7524,40.4
7525,307.5
7526,57.1
7527,141.5
7528,321.6
7529,233.7
7530,332.5
7531,201.2
7532,47.2
7533,155.4
7534,12.0
7535,178.8
7536,83.1
7537,269.0
7538,329.0
7539,243.6
7540,219.5
7541,301.4
7542,118.6
7543,56.8
7544,144.7
7545,22.5
7546,278.8
7547,56.8
7548,200.0
7549,335.4
7550,97.4
7551,277.3
7552,23.0
7553,207.8
7554,61.1
7555,243.3
7556,133.9
7557,307.4
7558,258.6
7559,331.2
7560,151.1
7561,39.5
7562,219.5
7563,125.3
7564,306.2
7565,260.2
7566,331.3
7567,151.3
7568,324.6
7569,49.4
7570,147.3
7571,239.3
7572,53.1
7573,139.5
7574,142.9
7575,317.9
7576,260.6
7577,109.2
7578,306.8
7579,32.5
7580,212.5
7581,58.6
7582,150.6
7583,329.6
7584,262.7
7585,152.9
7586,329.0
7587,329.0
7588,222.7
7589,47.8
7590,320.0
7591,45.5
7592,121.4
7593,309.0
7594,55.9
7595,242.8
7596,256.8
7597,89.0
7598,66.0
7599,160.8
7600,340.9
7601,339.1
7602,137.1
7603,232.4
7604,123.2
7605,306.8
7606,212.3
7607,91.9
7608,60.4
7609,9.8
7610,191.1
7611,336.8
7612,62.5
7613,242.5
7614,172.4
7615,61.0
7616,152.2
7617,298.6
7618,97.1
7619,32.4
7620,217.1
7621,306.1
7622,126.1
7623,34.5
7624,148.9
7625,328.9
7626,333.6
7627,59.8
7628,239.8
7629,315.4
7630,42.4
7631,222.0
7632,149.4
7633,57.6
7634,240.0
7635,327.7
7636,62.4
7637,331.4
7638,242.5
7639,152.1
7640,243.4
7641,106.8
7642,294.3
7643,219.0
7644,39.0
7645,142.6
7646,99.6
7647,278.1
7648,31.7
7649,204.1
7650,229.5
7651,149.9
7652,332.2
7653,185.9
7654,2.7
7655,118.8
7656,156.1
7657,335.2
7658,47.7
7659,227.2
7660,332.2
7661,153.4
7662,237.0
7663,227.6
7664,42.7
7665,314.9
7666,131.4
7667,248.4
7668,331.3
7669,151.3
7670,241.8
7671,152.4
7672,333.2
7673,63.5
7674,309.1
7675,43.7
7676,212.3
7677,62.4
7678,242.1
7679,334.6
7680,152.9
7681,232.9
7682,66.8
7683,147.4
7684,340.9
7685,57.7
7686,148.6
7687,328.2
7688,237.6
7689,87.2
7690,351.0
7691,170.7
7692,97.3
7693,277.4
7694,169.1
7695,242.8
7696,334.7
7697,241.9
7698,333.4
7699,54.6
7700,142.4
7701,322.4
7702,123.4
7703,227.2
7704,43.7
7705,130.0
7706,310.1
7707,41.5
7708,237.8
7709,176.8
7710,267.2
7711,85.3
7712,326.1
7713,145.1
7714,118.6
7715,106.8
7716,241.2
7717,327.8
7718,152.2
7719,257.4
7720,155.9
7721,327.3
7722,238.6
7723,333.4
7724,152.6
7725,303.2
7726,32.6
7727,212.5
7728,137.6
7729,132.3
7730,313.9
7731,242.6
7732,53.8
7733,236.8
7734,150.8
7735,322.4
7736,245.7
7737,87.5
7738,56.1
7739,234.2
7740,331.6
7741,22.8
7742,295.8
7743,114.9
7744,44.4
7745,130.3
7746,21.8
7747,294.9
7748,341.2
7749,191.9
7750,61.2
7751,236.4
7752,326.9
7753,145.3
7754,152.5
7755,332.5
7756,203.1
7757,68.4
7758,160.9
7759,342.5
7760,145.0
7761,334.7
7762,60.0
7763,236.4
7764,237.1
7765,317.1
7766,135.8
7767,42.0
7768,217.8
7769,126.2
7770,309.1
7771,84.0
7772,166.7
7773,3.7
7774,261.8
7775,47.5
7776,226.7
7777,325.3
7778,59.3
7779,241.1
7780,138.0
7781,321.5
7782,148.9
7783,245.5
7784,320.3
7785,240.6
7786,153.2
7787,332.9
7788,62.6
7789,57.9
7790,151.6
7791,333.4
7792,49.4
7793,229.0
7794,150.2
7795,222.0
7796,129.0
7797,312.8
7798,259.2
7799,161.3
7800,340.4
7801,221.0
7802,41.0
7803,135.7
7804,65.7
7805,239.8
7806,160.5
7807,340.8
7808,154.7
7809,54.7
7810,227.7
7811,302.3
7812,63.4
7813,193.4
7814,212.4
7815,332.1
7816,242.4
7817,55.9
7818,312.3
7819,146.6
7820,55.9
7821,331.6
7822,151.6
7823,155.2
7824,226.3
7825,122.3
7826,98.1
7827,275.6
7828,185.0
7829,63.7
7830,245.4
7831,153.2
7832,337.4
7833,215.1
7834,35.2
7835,129.4
7836,349.1
7837,246.0
7838,331.3
7839,152.0
7840,230.9
7841,59.9
7842,322.6
7843,152.3
7844,332.9
7845,75.1
7846,46.2
7847,119.2
7848,298.6
7849,356.8
7850,124.3
7851,285.0
7852,242.6
7853,327.8
7854,61.7
7855,233.8
7856,354.1
7857,160.9
7858,340.5
7859,65.0
7860,326.2
7861,49.8
7862,229.7
7863,145.6
7864,171.0
7865,78.9
7866,253.2
7867,47.8
7868,224.4
7869,308.6
7870,246.4
7871,148.7
7872,328.9
7873,277.3
7874,201.1
7875,20.0
7876,63.4
7877,154.7
7878,243.5
7879,326.6
7880,32.5
7881,212.6
7882,271.9
7883,56.8
7884,240.4
7885,157.4
7886,54.2
7887,140.2
7888,320.3
7889,329.6
7890,62.9
7891,156.5
7892,235.1
7893,35.2
7894,306.1
7895,127.5
7896,219.9
7897,237.3
7898,331.4
7899,152.9
7900,223.9
7901,45.2
7902,285.7
7903,149.2
7904,37.9
7905,219.0
7906,234.6
7907,160.5
7908,340.5
7909,123.8
7910,223.7
7911,50.9
7912,235.9
7913,318.0
7914,137.9
7915,128.6
7916,306.3
7917,201.8
7918,62.2
7919,240.5
7920,333.7
7921,153.2
7922,37.1
7923,148.9
7924,321.8
7925,214.5
7926,30.3
7927,306.1
7928,126.1
7929,62.8
7930,334.7
7931,154.7
7932,64.7
7933,243.4
7934,339.0
7935,174.1
7936,57.8
7937,145.3
7938,323.4
7939,310.6
7940,37.8
7941,217.8
7942,142.4
7943,336.1
7944,255.1
7945,78.6
7946,260.9
7947,351.0
7948,170.5
7949,41.7
7950,352.9
7951,173.7
7952,129.0
7953,277.5
7954,31.4
7955,37.5
7956,307.4
7957,125.8
7958,138.8
7959,49.5
7960,325.1
7961,202.5
7962,32.5
7963,212.5
7964,121.3
7965,86.9
7966,211.7
7967,104.6
7968,281.1
7969,313.5
7970,330.4
7971,74.0
7972,274.9
7973,97.3
7974,279.6
7975,22.9
7976,212.4
7977,331.1
7978,151.2
7979,258.9
7980,79.5
7981,156.4
7982,326.5
7983,301.3
7984,77.4
7985,146.5
7986,315.2
7987,45.0
7988,329.4
7989,225.7
7990,152.0
7991,244.7
7992,346.7
7993,130.1
7994,298.8
7995,83.1
7996,232.4
7997,64.5
7998,243.2
7999,317.9
8000,63.4
8001,241.7
8002,154.4
8003,95.6
8004,214.7
8005,183.7
8006,243.7
8007,63.6
8008,154.7
8009,334.7
8010,221.5
8011,43.9
8012,130.8
8013,263.1
8014,235.9
8015,347.7
8016,166.3
8017,128.0
8018,220.4
8019,38.4
8020,136.1
8021,218.1
8022,38.1
8023,295.4
8024,29.3
8025,208.1
8026,116.6
8027,26.2
8028,125.6
8029,300.0
8030,211.5
8031,21.2
8032,105.6
8033,288.2
8034,35.0
8035,214.9
8036,125.7
8037,312.0
8038,128.6
8039,56.3
8040,272.1
8041,4.7
8042,184.4
8043,161.2
8044,46.4
8045,321.6
8046,190.1
8047,7.2
8048,107.9
8049,304.3
8050,32.6
8051,208.4
8052,290.0
8053,10.1
8054,112.5
8055,183.9
8056,2.2
8057,94.6
8058,277.0
8059,37.8
8060,132.0
8061,302.2
8062,64.8
8063,242.7
8064,144.1
8065,324.5
8066,141.7
8067,321.2
8068,53.7
8069,241.2
8070,153.4
8071,214.6
8072,317.0
8073,204.6
8074,116.3
8075,26.9
8076,227.7
8077,139.6
8078,309.3
8079,57.8
8080,2.9
8081,89.5
8082,270.2
8083,119.5
8084,300.1
8085,217.9
8086,153.4
8087,333.4
8088,74.8
8089,264.3
8090,319.0
8091,56.0
8092,146.9
8093,125.7
8094,305.7
8095,32.3
8096,209.4
8097,121.7
8098,303.8
8099,34.9
8100,215.0
8101,28.4
8102,294.5
8103,116.4
8104,153.4
8105,333.4
8106,82.7
8107,3.0
8108,89.1
8109,268.1
8110,17.9
8111,188.9
8112,101.8
8113,290.1
8114,20.7
8115,200.7
8116,103.0
8117,196.2
8118,101.5
8119,350.4
8120,16.6
8121,332.3
8122,255.0
8123,151.8
8124,62.1
8125,244.8
8126,148.9
8127,339.1
8128,128.4
8129,226.4
8130,313.8
8131,298.1
8132,40.4
8133,126.1
8134,153.4
8135,333.4
8136,266.6
8137,27.5
8138,120.2
8139,296.3
8140,212.1
8141,35.1
8142,209.8
8143,123.4
8144,303.5
8145,209.3
8146,116.5
8147,93.5
8148,215.1
8149,111.3
8150,38.1
8151,111.5
8152,298.4
8153,29.8
8154,192.8
8155,209.9
8156,32.9
8157,115.8
8158,287.0
8159,61.3
8160,241.7
8161,326.9
8162,28.1
8163,207.5
8164,116.5
8165,212.6
8166,292.3
8167,116.0
8168,20.6
8169,199.8
8170,291.5
8171,132.3
8172,310.4
8173,250.9
8174,188.4
8175,336.5
8176,252.4
8177,186.7
8178,6.4
8179,98.5
8180,278.1
8181,126.1
8182,30.1
8183,215.0
8184,323.0
8185,1.3
8186,122.2
8187,201.3
8188,118.4
8189,308.4
8190,23.8
8191,170.4
8192,306.1
8193,32.6
8194,212.6
8195,19.8
8196,197.9
8197,97.9
8198,281.4
8199,252.5
8200,149.7
8201,334.8
8202,38.4
8203,217.8
8204,296.5
8205,24.4
8206,125.3
8207,292.5
8208,153.4
8209,333.4
8210,81.8
8211,114.5
8212,30.6
8213,236.3
8214,209.5
8215,303.7
8216,107.0
8217,154.9
8218,117.4
8219,213.2
8220,31.9
8221,153.4
8222,333.4
8223,268.6
8224,153.4
8225,333.4
8226,264.1
8227,123.5
8228,303.4
8229,203.8
8230,218.4
8231,108.2
8232,33.3
8233,216.9
8234,29.9
8235,135.8
8236,64.0
8237,321.7
8238,246.7
8239,35.0
8240,123.4
8241,303.4
8242,153.4
8243,72.5
8244,333.4
8245,126.1
8246,306.1
8247,32.4
8248,212.3
8249,106.4
8250,213.3
8251,293.9
8252,185.2
8253,6.7
8254,97.0
8255,276.5
8256,112.4
8257,288.1
8258,16.2
8259,212.4
8260,121.8
8261,305.7
8262,333.4
8263,70.6
8264,153.4
8265,124.3
8266,306.0
8267,29.4
8268,215.1
8269,10.6
8270,200.7
8271,92.7
8272,122.7
8273,259.8
8274,152.9
8275,332.9
8276,305.7
8277,32.6
8278,212.6
8279,106.8
8280,8.4
8281,291.2
8282,35.0
8283,289.7
8284,88.6
8285,115.4
8286,208.1
8287,24.3
8288,292.7
8289,188.5
8290,6.5
8291,182.2
8292,278.5
8293,86.6
8294,34.6
8295,215.0
8296,84.1
8297,201.2
8298,10.7
8299,286.4
8300,141.9
8301,200.6
8302,121.7
8303,303.4
8304,242.9
8305,63.1
8306,141.6
8307,308.6
8308,29.5
8309,97.5
8310,94.9
8311,274.9
8312,185.9
8313,186.2
8314,6.2
8315,96.3
8316,6.2
8317,276.0
8318,96.0
8319,95.1
8320,46.2
8321,276.3
8322,5.9
8323,276.0
8324,96.0
8325,94.9
8326,6.8
8327,274.9
8328,204.2
8329,115.2
8330,317.8
8331,85.8
8332,238.7
8333,113.5
8334,114.6
8335,293.5
8336,23.3
8337,23.5
8338,293.5
8339,113.5
8340,59.9
8341,294.6
8342,22.6
8343,203.1
8344,127.3
8345,22.2
8346,202.6
8347,293.2
8348,24.7
8349,274.4
8350,22.9
8351,203.1
8352,204.1
8353,305.1
8354,293.2
8355,204.2
8356,293.5
8357,23.3
8358,203.5
8359,102.6
8360,348.3
8361,114.1
8362,297.2
8363,21.8
8364,294.1
8365,56.3
8366,23.4
8367,293.2
8368,113.2
8369,113.5
8370,293.8
8371,23.1
8372,202.2
8373,113.8
8374,123.9
8375,203.3
8376,113.9
8377,114.1
8378,293.5
8379,23.7
8380,23.9
8381,293.6
8382,23.1
8383,293.5
8384,282.6
8385,204.3
8386,281.1
8387,24.1
8388,202.9
8389,293.5
8390,25.0
8391,291.0
8392,294.1
8393,113.5
8394,204.3
8395,218.9
8396,87.0
8397,267.0
8398,156.7
8399,224.1
8400,40.1
8401,126.1
8402,177.2
8403,94.5
8404,215.8
8405,341.1
8406,113.5
8407,203.3
8408,267.0
8409,204.5
8410,113.2
8411,163.0
8412,143.3
8413,66.9
8414,44.1
8415,246.9
8416,309.9
8417,267.6
8418,210.6
8419,87.0
8420,267.0
8421,169.2
8422,267.0
